pairs,Treatment,value
18 23,E,-2.688003417373982
18 23,E,-1.3514651219447922
18 23,E,-0.8632178448093282
18 23,E,-2.220892396060496
18 23,E,-0.7254116428442621
18 23,E,0.19731869274326255
18 23,E,-2.0271388606618603
18 23,E,0.528653161930445
18 23,E,-0.09317863068433081
18 23,E,-2.6190259574092476
18 23,E,-0.4057253610923336
18 23,E,0.8613360764206728
18 23,E,-0.7190792397852133
18 23,E,0.02610214573410697
18 23,E,-2.016700901484191
18 23,E,-1.4126583737285785
18 23,E,-0.6517239558862491
18 23,E,-2.2422011432502558
18 23,E,-2.2612080773952212
18 23,E,0.405356625537984
18 23,E,-2.0320300020489657
18 23,E,0.20241957558760942
18 23,E,0.7365379338536409
18 23,E,-0.17570484323078842
18 23,E,0.5430699062924823
18 23,E,0.4188001720792242
18 23,E,-0.8447392334083942
18 23,E,-2.349048403677997
18 23,E,-1.443433125690101
18 23,E,-2.092650235435624
18 23,E,-2.379964473933734
18 23,E,-2.4395372878679575
18 23,E,0.4684333662092252
18 23,E,-0.6599641248712016
18 23,E,-2.183362102109315
18 23,E,-2.702428551424619
18 23,E,-0.7241101552061171
18 23,E,0.28657266928281666
18 23,E,-0.5513429600086953
18 23,E,-2.494174635495107
18 23,E,-0.07573095316468684
18 23,E,0.47246843765873797
18 23,E,-0.2730785342719001
18 23,E,-2.7101731452358346
18 23,E,0.14253620066177347
18 23,E,-2.212407724609111
18 23,E,-2.1140463652127486
18 23,E,-2.475591815586973
18 23,E,0.5061735948570888
18 23,E,-2.39419295208097
18 23,E,0.1797138296386312
18 23,E,-1.3522262230266187
18 23,E,0.36065615186959743
18 23,E,-0.5031810765581104
18 23,E,-2.1526653735168986
18 23,E,0.1524924825929401
18 23,E,0.3628677422019601
18 23,E,0.30491101730428966
18 23,E,0.4719857136804757
18 23,E,-0.6440361798542902
18 23,E,-2.805255310099711
18 23,E,-0.9055327859435172
18 23,E,0.39835250693672375
18 23,E,0.002292945642846364
18 23,E,-1.554344626906261
18 23,E,-2.000939750109324
18 23,E,-0.5295601670430958
18 23,E,-0.9538953803640144
18 23,E,0.04821882257395418
18 23,E,0.6441363914158904
18 23,E,-0.7131159687097521
18 23,E,-0.7700982979813668
18 23,E,-0.8540543623109567
18 23,E,-2.51369699074441
18 23,E,-0.5504948559266719
18 23,E,0.22865991591102844
18 23,E,-2.115046496162753
18 23,E,-0.866723690247162
18 23,E,-2.359006294958974
18 23,E,-0.8411638324531997
18 23,E,-0.6325507704496522
18 23,E,-0.9233179318437373
18 23,E,0.18910798877652837
18 23,E,0.6898534451918776
18 23,E,-0.3856297730780833
18 23,E,0.1524924825929401
18 23,E,-2.839268978941913
18 23,E,-0.5039540807071377
18 23,E,-0.7556996901963245
18 23,E,0.19010742435397912
18 23,E,1.0082829749346827
18 23,E,0.384950561296986
18 23,E,-1.3330533514863718
18 23,E,-2.168159709698305
18 23,E,0.4276205129146112
18 23,E,-0.3337429694972615
18 23,E,-0.8975952822158887
18 23,E,-2.463892917064883
18 23,E,-0.41227782299619115
18 23,E,-2.495528549290132
18 23,E,-0.9170874287977755
18 23,E,-0.365013294045144
18 23,E,-2.6158368893524226
18 23,E,-2.1449253500269894
18 23,E,-2.902595562415939
18 23,E,-2.472077593971571
18 23,E,-0.04903153436871051
18 23,E,-0.4472457494951339
18 23,E,0.10930630046028054
18 23,E,0.2868886741576121
18 23,E,-0.642640000080788
18 23,E,-2.7447060370199066
18 23,E,0.18161964451044735
18 23,E,-0.9602353548676974
18 23,E,-2.6865519438447145
18 23,E,-0.6335201060653413
18 23,E,-0.6857708683151474
18 23,E,-2.273892490196839
18 23,E,-0.17870732236769352
18 23,E,-2.0972607701504224
18 23,E,0.8047970546251673
18 23,E,-2.2586712210838003
18 23,E,0.4914011631022039
18 23,E,0.754313340464587
18 23,E,-1.3275898391135759
18 23,E,-2.61862540973821
18 23,E,-0.3324385100157442
18 23,E,-2.8291735060066463
18 23,E,-2.3628475861320455
18 23,E,0.03191108835683154
18 23,E,0.7713119855734558
18 23,E,0.19843626589723873
18 23,E,0.21345245184501638
18 23,E,-0.6894743756016672
18 23,E,-0.44261056265268617
18 23,E,-0.1570822408395414
18 23,E,0.1604594390111197
18 23,E,0.40454706292433146
18 23,E,-2.1719166871727147
18 23,E,-2.381350148215545
18 23,E,-2.11422268640929
18 23,E,-0.4058247809835568
18 23,E,0.270946097891065
18 23,E,-0.2645622091404097
18 23,E,-2.3201310240423068
18 23,E,-0.8077652797424026
18 23,E,-2.0915148319912986
18 23,E,-0.11824936073800132
18 23,E,-2.4112854175034806
18 23,E,-2.312210071612114
18 23,E,-2.6040303138357617
18 23,E,-2.149850250914422
18 23,E,-2.51933038193125
18 23,E,-0.9410280114562217
18 23,E,-2.0620334733349615
18 23,E,-0.483832129371654
18 23,E,0.8196394725910388
18 23,E,0.6683536570609283
18 23,E,-0.44261056265268617
18 23,E,-0.5134467188336133
18 23,E,-0.6926633802598009
18 23,E,-0.38672040951863723
18 23,E,-0.3739153820487174
18 23,E,-2.1915871111609033
18 23,E,-0.2801282572671
18 23,E,-0.5629042337121893
18 23,E,-2.7783522864121726
18 23,E,0.30727223744219523
18 23,E,-0.3851951566425876
18 23,E,-2.0271388606618603
18 23,E,-0.38995906776655576
18 23,E,-2.7603095206357766
18 23,E,-2.040809314282661
18 23,E,0.5047293248903179
18 23,E,-1.3330533514863718
18 23,E,0.7058939783955699
18 23,E,0.6897936077757233
18 23,E,-2.6260704710887333
18 23,E,-0.22697697795278504
18 23,E,-2.2347198632785514
18 23,E,-2.4795666827586493
18 23,E,0.12152234616886604
18 23,E,-0.9426027597423212
18 23,E,-2.0679952584922816
18 23,E,-2.182333570888173
18 23,E,-2.3217428201301984
18 23,E,-0.06853606329437528
18 23,E,-2.5260953427842217
18 23,E,-0.15055796295931895
18 23,E,-0.17497734270742665
18 23,E,-0.4204909376312849
18 23,E,0.838363158045468
18 23,E,-2.7266764343400265
18 23,E,0.5147711689046954
18 23,E,-2.5357913334494078
18 23,E,0.7357624684784044
18 23,E,0.19745666908540574
18 23,E,-2.3479137300110895
18 23,E,-0.6440361798542902
18 23,E,-2.4429313522872813
18 23,E,-2.702796491584231
18 23,E,-2.0455565367140625
18 23,E,-2.5122915240365415
18 23,E,-2.3645753984287983
18 23,E,-2.1311120425169086
18 23,E,-2.294677735414831
18 23,E,-2.0827161274967487
18 23,E,-2.064088083430288
18 23,E,-0.5432584243615839
18 23,E,0.547667893459079
18 23,E,-0.8977750674404655
18 23,E,-1.3635809206047256
18 23,E,0.14320394985600288
18 23,E,-0.2195967666191025
18 23,E,-2.1467523447223575
18 23,E,0.37591142630834795
18 23,E,0.7195803245819082
18 23,E,-2.4398619553773067
18 23,E,-0.7241262650410925
18 23,E,-2.636424779223261
18 23,E,0.6387889779234744
18 23,E,-0.5351125090372156
18 23,E,-0.37904005743505687
18 23,E,0.5988244502686388
18 23,E,0.18621600710950847
18 23,E,-1.418516664901058
18 23,E,-2.2297785638172636
18 23,E,-2.4393071870964915
18 23,E,0.5787580245584316
18 23,E,-0.8584918760552555
18 23,E,-2.269427320947633
18 23,E,-0.41052438615684933
18 23,E,-0.8757008324256089
18 23,E,0.6600015722196374
18 23,E,0.5311631484339919
18 23,E,0.12406727577449077
18 23,E,-2.1461091961624565
18 23,E,-0.3275696481092626
18 23,E,-0.8738970054125828
18 23,E,-2.1418103239977095
18 23,E,-0.826289684974498
18 23,E,0.39468934496413716
18 23,E,-0.9095714673582181
18 23,E,-1.9477451839524633
18 23,E,-0.6325507704496522
18 23,E,-0.3392391404274212
18 23,E,0.6129282658882769
18 23,E,-2.389605343648502
18 23,E,-2.018181862475787
18 23,E,0.1725090922462024
18 23,E,-2.2224281866702835
18 23,E,-2.4403154042369963
18 23,E,-0.9138793628245953
18 23,E,0.24967426362087689
18 23,E,0.5545147207818343
18 23,E,-2.13701663156634
18 23,E,0.6292477926393966
18 23,E,-0.531761874166728
18 23,E,-2.4370578327905563
18 23,E,-0.48514734744133564
18 23,E,-2.2935895365724055
18 23,E,-0.45398346168262776
18 23,E,0.7082872679530121
18 23,E,-2.39419295208097
18 23,E,-2.6636697881996874
18 23,E,-2.4231104927867615
18 23,E,0.2175770797847944
18 23,E,-2.1915871111609033
18 23,E,-2.0135196453994317
18 23,E,-2.4479129297831435
18 23,E,-0.6634800060318629
18 23,E,0.43324512568876117
18 23,E,-2.1377375352097157
18 23,E,0.7653578698654118
18 23,E,-0.19312346080993018
18 23,E,0.8411740186312804
18 23,E,-2.461297894255808
18 23,E,0.5610474794228485
18 23,E,-2.4300780775788837
18 23,E,-2.4087975624620865
18 23,E,-0.8129425931374606
18 23,E,-0.8241560154914483
18 23,E,-0.24292756668810242
18 23,E,0.6807010610309194
18 23,E,-0.5984437499744483
18 23,E,0.47296861408635327
18 23,E,-0.0824913936135016
18 23,E,0.06837448100777269
18 23,E,-2.53882593536168
18 23,E,-0.7088489678627669
18 23,E,-2.61195860420245
18 23,E,-0.8416594440027555
18 23,E,-0.459334491684731
18 23,E,0.3734056550560338
18 23,E,0.5132208664601774
18 23,E,-0.1980132227732588
18 23,E,-0.3199991155369552
18 23,E,-0.3312593582660303
18 23,E,-2.2467124143994766
18 23,E,-0.447889213953262
18 23,E,-2.150123420071019
18 23,E,-2.226035870181075
18 23,E,0.37489790001543644
18 23,E,-2.805255310099711
18 23,E,0.2150084270552018
18 23,E,-2.156638613036114
18 23,E,0.7045933277446474
18 23,E,-2.0857343095060115
18 23,NE,-2.487065916602737
18 23,NE,-2.408465922483302
18 23,NE,-2.1379191155652086
18 23,NE,-0.6607371627325394
18 23,NE,-0.7189680314306824
18 23,NE,-2.078700751444856
18 23,NE,-2.3983847105271745
18 23,NE,-0.5057077343107098
18 23,NE,-1.1940671445913433
18 23,NE,-0.41092839679896487
18 23,NE,-1.217699280623985
18 23,NE,-0.4491091189286963
18 23,NE,-1.6201504445959038
18 23,NE,-1.2114542177941567
18 23,NE,-2.061400523667128
18 23,NE,-2.455748939967585
18 23,NE,-2.4459424131433436
18 23,NE,-2.5904312939633107
18 23,NE,-2.2291066307816862
18 23,NE,-0.5709217283017627
18 23,NE,-1.1669973148751305
18 23,NE,-2.1789594009048034
18 23,NE,-2.7504467091382225
18 23,NE,-2.654052879868167
18 23,NE,-0.6657122701362209
18 23,NE,-1.2120974184273727
18 23,NE,-2.0818969499540536
18 23,NE,-2.219663084582804
18 23,NE,-0.5959571654705805
18 23,NE,-0.6588755191091602
18 23,NE,-2.6183956128696977
18 23,NE,-2.0215991100267234
18 23,NE,-2.413770803530628
18 23,NE,-1.427325586538979
18 23,NE,-1.8952806862204976
18 23,NE,-0.5547572146315692
18 23,NE,-2.3900893943609227
18 23,NE,-2.209871823475322
18 23,NE,-0.5844848846412873
18 23,NE,-1.270275654874048
18 23,NE,-2.1353913342750115
18 23,NE,-3.1541443518679215
18 23,NE,-1.4417995334655378
18 23,NE,-1.9435884281900164
18 23,NE,-2.414456701599289
18 23,NE,-2.8403414977896704
18 23,NE,-0.32772638012738375
18 23,NE,-2.7206503435800196
18 23,NE,-0.5668579889471859
18 23,NE,-2.1817268757009454
18 23,NE,-2.2111202182026046
18 23,NE,-2.4103778925745987
18 23,NE,-2.147471907981034
18 23,NE,-2.173038115470315
18 23,NE,-0.09683433371446538
18 23,NE,-2.281062255153252
18 23,NE,-2.24715811047254
18 23,NE,-2.789555286268979
18 23,NE,-2.1653822989120877
18 23,NE,-2.251669536658608
18 23,NE,-2.674194807025988
18 23,NE,-0.4605496060937053
18 23,NE,-2.190145897185681
18 23,NE,-2.4649096266048525
18 23,NE,-2.171946910389181
18 23,NE,-2.1978156750500757
18 23,NE,-0.32412892179665637
18 23,NE,-0.73675077092816
18 23,NE,-1.9458255084458609
18 23,NE,-0.4539357217745733
18 23,NE,-1.2535058723576078
18 23,NE,-2.1340258217675174
18 23,NE,-0.6423794826762176
18 23,NE,-2.0886206799152265
18 23,NE,-3.0893511240281173
18 23,NE,-0.5168011670903849
18 23,NE,-1.9475185596933315
18 23,NE,-2.466097807840707
18 23,NE,-0.5537527601774977
18 23,NE,-2.1222714359895454
18 23,NE,-2.314092959386835
18 23,NE,-2.0501347761519484
18 23,NE,-2.769791571507081
18 23,NE,-2.212205409651784
18 23,NE,-0.22182325205037337
18 23,NE,-0.6043720430985747
18 23,NE,-1.1030695510336064
18 23,NE,-2.4496113986420234
18 23,NE,-0.571016291757712
18 23,NE,-2.216354508873327
18 23,NE,-0.5443338835251197
18 23,NE,-1.1967663638814858
18 23,NE,-0.41282649929390863
18 23,NE,-1.2806916519963119
18 23,NE,-0.4086551678820878
18 23,NE,-1.6836535446907712
18 23,NE,-2.2062504207696017
18 23,NE,-1.3627108349532095
18 23,NE,-2.2769528442769684
18 23,NE,-0.3856655146125925
18 23,NE,-1.2842875313149096
18 23,NE,-0.5415092416153706
18 23,NE,-0.36884881179188334
18 23,NE,-1.2979230299059064
18 23,NE,-2.778122306989604
18 23,NE,-2.2845652314497435
18 23,NE,-0.7688290178553723
18 23,NE,-2.066776485679205
18 23,NE,-2.5602161955735405
18 23,NE,-2.333256389424196
18 23,NE,-2.8319373888754416
18 23,NE,-2.5270303818820046
18 23,NE,-3.2179001915619163
18 23,NE,-0.4429575947696715
18 23,NE,-1.3023195250735502
18 23,NE,-2.575015323876229
18 23,NE,-0.7042886004300901
18 23,NE,-2.194098592000565
18 23,NE,-0.5704120764971794
18 23,NE,-0.5222953932693509
18 23,NE,-1.2188048541372545
18 23,NE,-0.20104772385063946
18 23,NE,-0.22454158149605788
18 23,NE,-0.5645804593270446
18 23,NE,-2.1063460010010058
18 23,NE,-1.1640307899363642
18 23,NE,-2.4136672304851308
18 23,NE,-2.682166532233077
18 23,NE,-0.5590009873338966
18 23,NE,-2.136042566097923
18 23,NE,-2.465146681951931
18 23,NE,-0.38414836682696746
18 23,NE,-1.2826234748708223
18 23,NE,-0.4429723577479083
18 23,NE,-1.2612880321545608
18 23,NE,-0.6349741730604642
18 23,NE,-1.90685748296149
18 23,NE,-0.4648141943770666
18 23,NE,-0.46764021850443077
18 23,NE,-1.2398013756277506
18 23,NE,-0.6608901297694001
18 23,NE,-2.1567289682279522
18 23,NE,-0.628192744375916
18 23,NE,-1.9136389116460382
18 23,NE,-2.237730027225384
18 23,NE,-2.214093313918923
18 23,NE,-2.2419801197347673
18 23,NE,-0.556711098452224
18 23,NE,-2.388135510540268
18 23,NE,-2.81902213311413
18 23,NE,-0.78998534781097
18 23,NE,-2.0031608017173737
18 23,NE,-2.0810417277000894
18 23,NE,-0.5052620608797703
18 23,NE,-2.0769027901692168
18 23,NE,-0.6722010068458787
18 23,NE,-2.0835764730623634
18 23,NE,-2.3387426705611993
18 23,NE,-2.2153493643123117
18 23,NE,-2.561054229097371
18 23,NE,-2.559736944117842
18 23,NE,-0.5112839901696471
18 23,NE,-2.009820135318827
18 23,NE,-2.2098538062924056
18 23,NE,-1.9790187066978329
18 23,NE,-2.7058722373551642
18 23,NE,-0.4539357217745733
18 23,NE,-1.2535058723576078
18 23,NE,0.14404540400859817
18 23,NE,-2.818784659870682
18 23,NE,-2.818563725925182
18 23,NE,-2.249915969574063
18 23,NE,-0.7438020723866778
18 23,NE,-2.1111856952307764
18 23,NE,-2.94883290414462
18 23,NE,-0.6736927193192173
18 23,NE,-2.191993713917582
18 23,NE,-2.426190083206995
18 23,NE,-0.5686120105713174
18 23,NE,-2.17473689261163
18 23,NE,-2.303682768380522
18 23,NE,-2.4050151147642267
18 23,NE,-2.4594678236334477
18 23,NE,-0.7407605393157861
18 23,NE,-2.162862614580052
18 23,NE,-2.2676423371958023
18 23,NE,-0.6953893072001204
18 23,NE,-2.3137157539557305
18 23,NE,-2.021691336150611
18 23,NE,-2.123847320260645
18 23,NE,-2.2975078566626945
18 23,NE,-2.119155789302313
18 23,NE,-0.506601451133717
18 23,NE,-2.5077621957562184
18 23,NE,-0.49677504965965247
18 23,NE,-2.787560102728083
18 23,NE,-0.26872434498148695
18 23,NE,-0.5350199839870441
18 23,NE,-2.0471448670619434
18 23,NE,-2.189894551218323
18 23,NE,-2.3048219866008726
18 23,NE,-2.475627290992916
18 23,NE,-2.021419668177204
18 23,NE,-0.5532410449089437
18 23,NE,-1.5390676676639152
18 23,NE,-0.6229555399628949
18 23,NE,-1.9417756151458552
18 23,NE,-2.8095296549869295
18 23,NE,-0.6462972533136165
18 23,NE,-2.281662878916685
18 23,NE,-0.5403073908009175
18 23,NE,-2.0020408031879158
18 23,NE,-0.35224086821748923
18 23,NE,-2.172812052795548
18 23,NE,-2.171420202445983
18 23,NE,-2.1863862670567524
18 23,NE,-2.206878205911621
18 23,NE,-0.46764021850443077
18 23,NE,-1.2398013756277506
18 23,NE,-2.442512642945961
18 23,NE,-0.3180507224138087
18 23,NE,-2.2164799416285854
18 23,NE,-2.8194467560394654
18 23,NE,-2.3126925881045213
18 23,NE,-2.2897601450591027
18 23,NE,-3.0914999732626303
18 23,NE,-2.4387339199868716
18 23,NE,-0.5443163190293218
18 23,NE,-1.1110576679860589
18 23,NE,-2.433209846207394
18 23,NE,-2.4711777153474546
18 23,NE,-3.402601163741166
18 23,NE,-3.030593602273024
18 23,NE,-0.5498248005694416
18 23,NE,-1.9361984583205512
18 23,NE,-2.484826997653444
18 23,NE,-2.2403400583331567
18 23,NE,-0.4841788032531393
18 23,NE,-1.9971086651751813
18 23,NE,-0.6111352897575756
18 23,NE,-2.1855923266905974
18 23,NE,-0.5621745450658361
18 23,NE,-2.3882926043353767
18 23,NE,-2.2161205548791716
18 23,NE,-2.266597310108206
18 23,NE,-2.272722085298143
18 23,NE,-0.7263170432852893
18 23,NE,-0.9734578356167639
18 23,NE,-2.241677629295024
18 23,NE,-0.5204101201819008
18 23,NE,-2.0006940053065736
18 23,NE,-2.299085046324466
18 23,NE,-2.348887914594804
18 23,NE,-2.1342413666471836
18 23,NE,-3.08018827843191
18 23,NE,-2.241775421640466
18 23,NE,-0.5129877740712195
18 23,NE,-2.0445902160549805
18 23,NE,-1.320126940116452
18 23,NE,-2.1327706819977874
18 23,NE,-0.5622143035664368
18 23,NE,-2.417466555830544
18 23,NE,-2.2134440613810193
18 23,NE,-0.31794212213333584
18 23,NE,-2.6695197714941785
18 23,NE,-3.078001470581072
18 23,NE,-0.28770523055687164
18 23,NE,-0.6340437316780447
18 23,NE,-2.382658052419269
18 23,NE,-2.3304074463249287
18 23,NE,-2.1899898699391613
18 23,NE,-2.388952153373991
18 23,NE,-3.1857693902170725
18 23,NE,-2.8092372638952767
18 23,NE,-0.5143113778283588
18 23,NE,-2.3773900650116175
18 23,NE,-2.4869828368328473
18 23,NE,-2.192413145563104
18 23,NE,-2.6012154573033417
18 23,NE,-0.3057250087213132
18 23,NE,-2.538750887486962
18 23,NE,-2.6228519482850796
18 23,NE,-0.6392345271238447
18 23,NE,-2.044557550795065
18 23,NE,-2.29869142880876
18 23,NE,-2.839698149621793
18 23,NE,-2.246268803685648
18 23,NE,-1.4995206221013007
18 23,NE,-1.8351757374490947
18 23,NE,-1.0891491631154564
18 23,NE,-1.916061474712634
18 23,NE,-2.0164539542861424
18 23,NE,-0.4680578544988663
18 23,NE,-2.074290339489967
18 23,NE,-0.6561578590178028
18 23,NE,-1.1227779140998433
18 23,NE,-3.045580676258235
18 23,NE,-2.538948675275014
18 23,NE,-0.30411001963954126
18 23,NE,-2.2833253647974234
18 23,NE,-2.2599817935698043
18 23,NE,-2.0246465691244353
18 23,NE,-0.6139559515833644
18 23,NE,-2.182771664864809
18 23,NE,-0.48794978551771273
18 23,NE,-0.5618514504419032
18 23,NE,-0.6535601065807694
18 23,NE,-2.3186097361241083
18 23,NE,-0.4927511152822061
18 23,NE,-2.441841433474738
18 23,NE,-2.2811049425494088
18 23,NE,-2.253579532685225
18 23,NE,-0.2897876984077544
18 23,NE,-2.928944495598055
18 23,NE,-2.815534026323162
18 23,NE,-0.2584113744809158
18 23,NE,-1.1995756886070996
18 23,NE,-2.035316162323256
18 23,NE,-2.7527091045669936
18 23,NE,-0.5646927969899249
18 23,NE,-2.385774352411288
18 23,NE,-0.5609679253582682
18 23,NE,-2.182380977824679
18 23,NE,-2.4747843845558672
18 23,NE,-0.4693870157694373
18 23,NE,-0.5067841337363964
18 23,NE,-1.9575355930473197
18 23,NE,-3.106002500510176
18 23,NE,-2.0208438135897926
18 23,NE,-0.5226710112419014
18 23,NE,-2.507684375719842
18 23,NE,-0.5367507827854937
18 23,NE,-1.9843533427029805
18 23,NE,-0.6462972533136165
18 23,NE,-2.281662878916685
18 23,NE,-2.208795720715429
18 23,NE,-2.3688407903414483
18 23,NE,-2.2748086929408573
18 23,NE,-0.5435416146241446
18 23,NE,-2.193112299560635
18 23,NE,-2.8851685814315187
18 23,NE,-2.4170085776307313
18 23,NE,-2.240367065429523
18 23,NE,-3.333638785959676
18 23,NE,-0.5744263497151783
18 23,NE,-2.144457597390411
18 23,NE,-2.751056206934235
18 23,NE,-3.0021996843830236
18 23,NE,-2.745466299072845
18 23,NE,-0.5601023930257075
18 23,NE,-2.4195784663712727
18 23,NE,-0.5166738541695846
18 23,NE,-1.947645872614132
18 23,NE,-2.1335152532702644
18 23,NE,-2.165192225341783
18 23,NE,-0.2398455569318797
18 23,NE,-0.719033114042544
18 23,NE,-2.284123144636872
18 23,NE,-2.783635980972523
18 23,NE,0.04231219136338965
18 23,NE,-0.711656907613383
18 23,NE,-2.3645128663303865
18 23,NE,-3.0374768570615527
18 23,NE,-2.2924240171373755
18 23,NE,-2.4422368999178863
18 23,NE,-0.5421276140795268
18 23,NE,-1.335682074484067
18 23,NE,-0.5516761188194775
18 23,NE,-2.2170936427421957
18 23,NE,-2.1894240048799736
18 23,NE,-0.6339204141001733
18 23,NE,-2.38278136999714
18 23,NE,-3.108955996713801
18 23,NE,-0.4392515460236819
18 23,NE,-1.2952833352072914
18 23,NE,-0.6816592969045354
18 23,NE,-2.3627589466687957
18 23,NE,-0.37089855661596977
18 23,NE,-2.2750301509488233
18 23,NE,-2.465190156977055
18 23,NE,-2.376407393091315
18 23,NE,-2.1806321779422633
18 23,NE,-0.4124430336395122
18 23,NE,-1.2543288080582777
18 23,NE,-0.5351595017084846
18 23,NE,-1.9291602250752318
18 23,NE,-2.238244275471994
18 23,NE,-1.3045483424335773
18 23,NE,-2.335115336796601
18 23,NE,-2.576462963750359
18 23,NE,-2.204925213381228
18 23,NE,-2.272722085298143
18 23,NE,-2.219706817472101
18 23,NE,-0.6927081858493919
18 23,NE,-1.8992303849191734
18 23,NE,-0.37940780791847073
18 23,NE,-1.618704554127026
18 23,NE,-2.200591877591156
18 23,NE,-2.2838761849264415
18 23,NE,-2.1396522341847484
18 23,NE,-0.4644549159283688
18 23,NE,-2.193329540823031
18 23,NE,-2.3079392218843293
18 23,NE,-1.2124905529867096
18 23,NE,-2.270758806480494
18 23,NE,-0.07410938053932833
18 23,NE,-0.7438020723866778
18 23,NE,-2.1111856952307764
18 23,NE,-0.14360145415674666
18 23,NE,-0.6215409675789609
18 23,NE,-1.9202906884429933
18 23,NE,-2.147349317432821
18 23,NE,-2.232944130479309
18 23,NE,-0.6341106775198202
